date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont
9/30/1978,0.001679692,-0.001034007,-0.000728323,-0.001081127,0.003489141,0,0,0,0,0,0,0,5.68E-14,0,0,0,0,0,0,0,0,2.43E-17,0,-2.26E-17,-3.47E-18,4.86E-17,0,2.23E-05,2.23E-05,2.08E-17,0,1.04E-17,-0.000205603,-4.42E-05,-0.000831358,-0.000978091,-0.00180945,-0.000973664,-0.003470353,-0.011748729,-0.001755275,-0.000182366,-0.000500231,-0.004267596,-0.000276914,-0.000791298,-0.002970122,-0.007476667,-0.001478361,-0.002194056,-0.000398122,-0.001795933,-0.008661038,-0.00116924,-0.007491798,0.028192731,0.010550667,0.01763707,0.003000566,0.000508224,0.002493887,0.020338204,0.009491529,0.010843226,0.001628329,0.001860221,-0.000376403,-0.001485853,0.004836633,0.000514765
12/31/1978,-0.012798944,-0.000963109,-0.007295432,-0.010594613,0.005091102,0,0,3.55E-15,-2.84E-14,0,0,0,0,0,0,0,0,0,0,7.11E-15,0,3.82E-17,0,-1.04E-17,2.08E-17,3.82E-17,0,0.000221188,0.000221188,1.39E-17,0,0,-0.001950356,-0.000439882,-0.008204376,-0.00968567,-0.017890045,-0.00993132,-0.035876617,-0.119485503,-0.017495933,-0.001835401,-0.004954601,-0.041715968,-0.002764844,-0.008095919,-0.030944135,-0.077791654,-0.014753208,-0.002663268,-0.00048518,-0.002178088,-0.009865582,-0.001356323,-0.008514235,0.039058309,0.014221094,0.024836679,0.003954786,0.000659576,0.003297492,0.030484245,0.013039167,0.017441847,0.002177641,0.002912922,-0.000444786,-0.001647628,0.006523036,0.000660479
3/31/1979,-0.041680239,-0.008922037,-0.019964762,-0.029099097,0.00738362,0,0,0,0,0,-7.11E-15,0,0,0,0,0,0,0,0,0,0,-1.73E-17,0,3.47E-18,3.47E-18,4.51E-17,0,0.000612285,0.000612285,4.16E-17,0,3.47E-18,-0.005335657,-0.001238759,-0.022524682,-0.026539178,-0.049063859,-0.02847124,-0.100047325,-0.343308049,-0.051003318,-0.005241994,-0.013592721,-0.118354639,-0.00802093,-0.023229246,-0.086515833,-0.22495341,-0.043043617,-0.007449552,-0.001373634,-0.006075918,-0.026088526,-0.003551907,-0.022555373,0.073583794,0.025928775,0.047654751,0.005675506,0.00093025,0.004749579,0.045721222,0.021933485,0.023773039,0.003542087,0.00383916,-0.001203044,-0.004213093,0.011883208,0.00091655
6/30/1979,-0.033652896,-0.021613097,-0.016189101,-0.023287245,0.00582345,0,0,0,0,0,7.11E-15,0,5.68E-14,0,0,0,0,0,0,0,0,1.73E-18,0,-4.51E-17,-2.78E-17,-1.73E-17,0,0.000496916,0.000496916,0,0,3.82E-17,-0.003990251,-0.001069276,-0.018227719,-0.021248627,-0.039476346,-0.023851957,-0.082935243,-0.286670712,-0.039902337,-0.004284263,-0.011130913,-0.097594259,-0.006807746,-0.019567694,-0.07180433,-0.189126145,-0.033094591,-0.014226341,-0.002597405,-0.011628935,-0.050024146,-0.006790155,-0.043252744,0.094303414,0.032712455,0.061593892,0.006730891,0.001112469,0.005622746,0.036783819,0.024437363,0.012334958,0.003868814,0.001952815,-0.002252251,-0.007919599,0.014929694,0.001065605
9/30/1979,-0.010369844,-0.024625481,-0.005356398,-0.007506303,0.002492857,0,0,-3.55E-15,0,0,7.11E-15,0,0,0,0,0,0,0,0,0,0,-2.43E-17,0,3.47E-17,1.39E-17,3.82E-17,0,0.000161325,0.000161325,3.12E-17,0,-2.43E-17,-0.00126427,-0.000324942,-0.005917092,-0.00694561,-0.012862702,-0.008066271,-0.027296261,-0.095456252,-0.012954431,-0.001446537,-0.003662087,-0.032039229,-0.002226291,-0.006619734,-0.023634174,-0.063433156,-0.010728141,-0.015822177,-0.002881844,-0.012940334,-0.055384976,-0.007501572,-0.047902156,0.080814329,0.027845355,0.052973842,0.006541553,0.001084919,0.005460956,0.016148728,0.018546858,-0.002407692,0.002863053,-0.000371672,-0.002442448,-0.008549703,0.012475197,0.001009811
12/31/1979,0.013108109,-0.018148718,0.005513658,0.007731817,-0.000137366,0,-1.78E-15,0,0,0,0,0,0,0,0,-2.84E-14,-1.14E-13,0,0,7.11E-15,0,4.51E-17,0,-1.73E-17,-6.94E-18,-2.78E-17,0,-0.000165699,-0.000165699,1.73E-17,0,4.16E-17,0.001321713,0.000355101,0.006055004,0.007190472,0.013245475,0.008550063,0.030322896,0.101407718,0.013073642,0.001507181,0.003877354,0.033951702,0.002253505,0.007042882,0.026445542,0.067456016,0.010820137,-0.011663866,-0.002129763,-0.009534103,-0.040490085,-0.005514383,-0.034989479,0.045738443,0.015788687,0.029952844,0.005499413,0.00090857,0.004594123,-0.000916095,0.009053111,-0.009976615,0.001357492,-0.001495969,-0.001748968,-0.006071388,0.006858366,0.000824623
3/31/1980,0.017108446,-0.003451546,0.006433589,0.008920679,0.001754178,0,0,3.55E-15,0,0,0,0,5.68E-14,0,0,0,0,0,0,7.11E-15,0,-3.47E-18,0,-2.43E-17,-1.04E-17,3.12E-17,0,-0.000190905,-0.000190905,-2.08E-17,0,2.78E-17,0.001490189,0.000441593,0.006988897,0.008365371,0.015354268,0.010385238,0.035565622,0.120289309,0.014375155,0.00184344,0.004677175,0.040013711,0.002519947,0.008541798,0.030888447,0.080275598,0.011855207,-0.002921159,-0.00053554,-0.002385618,-0.009977172,-0.001403656,-0.008573516,0.02025534,0.007096033,0.013162512,0.004588507,0.000751986,0.0038398,0.011945516,0.005908822,0.006043177,0.0008677,0.00088743,-0.000428967,-0.00146513,0.002974462,0.000673814
6/30/1980,0.021209547,0.010264065,0.006356969,0.008848888,0.006003691,0,0,-3.55E-15,2.84E-14,0,0,0,0,0,0,0,0,0,0,0,0,-4.86E-17,0,4.51E-17,-3.47E-18,4.86E-17,0,-0.000186451,-0.000186451,3.47E-18,0,1.39E-17,0.001434162,0.000434682,0.006980044,0.008225812,0.015205857,0.010627699,0.036208756,0.118806486,0.015494066,0.001929238,0.004791787,0.039546227,0.003001859,0.008698461,0.031416969,0.079278904,0.012492207,0.004836764,0.000862497,0.003974266,0.016830228,0.002178952,0.014651276,0.016624196,0.006054007,0.010572961,0.003581552,0.000568183,0.003016649,0.04187274,0.009663638,0.032215153,0.001385567,0.004618991,0.000693493,0.002413109,0.002383568,0.000513521
9/30/1980,0.082855351,0.033570363,0.031708244,0.046157391,0.004989715,0,0,3.55E-15,0,0,0,0,0,0,0,0,0,0,0,7.11E-15,0,3.99E-17,0,3.12E-17,-4.86E-17,-4.16E-17,0,-0.000925324,-0.000925324,0,0,3.47E-18,0.0073852,0.002187912,0.036584279,0.041281356,0.077865635,0.053206144,0.183861928,0.604236734,0.057925298,0.009083484,0.02479869,0.198204454,0.01184415,0.044122661,0.159155771,0.40603228,0.046081148,0.018623057,0.003231752,0.015391305,0.064340821,0.008582626,0.055779014,-0.049371777,-0.015585761,-0.033782977,0.001303474,0.000114384,0.00119237,0.034895575,-0.003656999,0.038579712,-0.000522914,0.00551651,0.002662909,0.009200089,-0.007059666,0.000186384
12/31/1980,0.041203389,0.040594183,0.015930073,0.022894808,0.002378508,0,0,-3.55E-15,0,0,0,0,0,0,0,-2.84E-14,0,0,0,-7.11E-15,0,-3.12E-17,0,-2.43E-17,-3.82E-17,-3.82E-17,0,-0.000468183,-0.000468183,4.51E-17,0,-3.47E-17,0.003750116,0.00104346,0.018101232,0.020723649,0.038824881,0.028652821,0.106137166,0.315789671,0.032726016,0.00500999,0.013202771,0.103655794,0.006554567,0.023642831,0.092887577,0.212133877,0.026218268,0.023146178,0.004019884,0.019126294,0.081399031,0.010680845,0.070728472,-0.087307279,-0.028154641,-0.059149807,-0.000252411,-0.000182828,-6.79E-05,0.016985519,-0.013636739,0.030637094,-0.001909573,0.004290158,0.003241194,0.011398429,-0.01222577,-3.53E-05
3/31/1981,0.000886841,0.036538782,-0.000862089,-0.001257522,0.003006452,0,0,0,-2.84E-14,0,7.11E-15,-2.84E-14,0,0,0,2.84E-14,0,0,0,0,0,2.78E-17,0,-4.16E-17,-3.47E-17,-1.04E-17,0,2.60E-05,2.60E-05,2.78E-17,0,-2.08E-17,-0.000204755,-5.79E-05,-0.000994884,-0.001124727,-0.002119611,-0.001673276,-0.005879851,-0.018278725,-0.00199546,-0.000294122,-0.000745699,-0.005947406,-0.000392337,-0.001379154,-0.005134152,-0.012331319,-0.001603123,0.020433012,0.003538933,0.01689408,0.0720738,0.009460698,0.062623387,-0.06945811,-0.022649963,-0.046805317,-0.000608543,-0.000242101,-0.000364724,0.022440159,-0.009892432,0.032347426,-0.001325353,0.004333792,0.002737542,0.00965619,-0.009305749,-8.15E-05
6/30/1981,0.012081665,0.034256811,0.004463731,0.006273154,0.00134478,0,1.78E-15,-7.11E-15,0,0,7.11E-15,-2.84E-14,0,0,0,0,0,0,0,7.11E-15,0,2.43E-17,0,-6.94E-18,1.39E-17,-2.43E-17,0,-0.000132418,-0.000132418,-3.47E-17,0,1.39E-17,0.000961643,0.000272822,0.00503869,0.005698196,0.010736886,0.008898503,0.030310526,0.099671178,0.009984332,0.001552092,0.00385337,0.031303662,0.002224626,0.007346411,0.026457156,0.068380758,0.007746465,0.020043943,0.003454075,0.016589868,0.070746698,0.009249554,0.061507429,-0.079671514,-0.02604271,-0.053630544,-0.000615725,-0.000263653,-0.000350413,0.010503402,-0.013602734,0.024116341,-0.001741596,0.003087682,0.002566282,0.009057896,-0.010200565,-7.88E-05
9/30/1981,-0.004948924,0.012305743,0.000572446,0.000826982,-0.006348352,0,0,7.11E-15,2.84E-14,0,0,0,0,0,0,0,0,0,0,0,0,-4.51E-17,0,-3.30E-17,-2.78E-17,3.47E-17,0,-1.71E-05,-1.71E-05,1.39E-17,0,-3.82E-17,0.000120223,3.39E-05,0.000672856,0.000726572,0.001399428,0.001205859,0.003893885,0.013184288,0.00112399,0.000211986,0.000499741,0.004113907,0.000259251,0.000993873,0.003394144,0.009068675,0.000864739,0.008343879,0.001457988,0.006885891,0.030253888,0.003782291,0.026461063,-0.088077727,-0.028815577,-0.059264653,-0.000711701,-0.000281525,-0.000428516,-0.050191661,-0.023856824,-0.026346215,-0.003017464,-0.003332328,0.001055352,0.003826579,-0.011140266,-9.00E-05
