"","date","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gdppothq","gdppotq","recessq","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","gfb_g","gfhb_g","fshare","gssave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","gfrcf_g","gstfpnet_g","gstfp_g","gftfpnet_g","ysptmd_g","yfptmd_g","gfeg_g","jgs_g","jgf_g","jc_g","gfrptb","gfb","yptxb","deficit","deficitb"
"227",2026-09-30,0.00982000645130343,0.00921743362016492,0.0139477283914304,0,28028.3823952042,19403.3828786485,NA,NA,126.887510960087,129.644694824145,127.48482317388,132.775635453559,NA,NA,NA,1341.73233695652,914.972075471699,4538.38091054273,NA,2983.23924885998,1990.78161759751,387.703388582251,4461.19171130904,134.4838076009,1909.93770856507,NA,1846.63890657005,2690.42367772632,NA,NA,2378.06923745936,223.466666666667,263.836456558774,1909.93770856507,3547.39042432494,688.069600864048,605.170011400622,1767.31495093084,123.866932023477,8.3866214882889e-15,990.990486217791,NA,NA,28265.4632482851,NA,0.0137583640327794,0.0126809561216474,0.00683994528043774,0.0186467767714438,0.0106742332117282,0.0118654250525683,0.00358422939068093,0.0131118881118881,0.0173317210802095,0.0145922746781115,0.025483573840958,5.39702343819624,5.75586670117979,0.00927261291102988,0.00416996570239397,0.00441120710270348,0.00951622095354204,0.00493487869756798,0.00508169077760734,0.00973108979580245,0.00477223292478007,0.00110181401882242,0.000766719013360562,0.00139366527514562,0.00776634774820062,0.00582000868201588,0.00888524534499402,0.00559253381319841,0.000540386852518504,0.620840952524989,NA,568.052134869615,346.919940602083,NA,489.436243806802,4131.88911971039,0.0186467767714438,0.00888524534499402,0.00888524534499402,0.0137583640327794,0.0145922746781115,0.0145922746781115,0.00582000868201588,0.00508169077760734,0.00508169077760734,0.00508169077760734,NA,NA,NA,-618.719261645118,NA
"228",2026-12-31,0.00972451168383226,0.0091332485083031,0.0137558653181833,0,28290.3494776938,19592.5623082465,NA,NA,127.531760331673,130.302943319509,128.132105294832,133.449780757977,NA,NA,NA,1366.45125679348,928.518616352202,4594.47209297614,NA,3019.28042336101,2007.53019061361,393.82295832966,4495.77357055604,136.734582623509,1930.36484983315,NA,1857.544247269,2714.14230971561,NA,NA,2408.22542911382,224.073913043478,268.252129471891,1930.36484983315,3594.74508736102,692.133001345494,611.054994247192,1783.45627757013,125.570828857769,8.3866214882889e-15,999.727005615119,NA,NA,28533.6087321209,NA,0.0133491545535449,0.0126809561216474,0.00271739130434789,0.0167364016736402,0.0106951871657754,0.0116891791598634,0.00714285714285712,0.013157894736842,0.0184231378763866,0.0148054145516074,0.022754491017964,5.37704269713705,5.73588596012059,0.00934649309388713,0.0042491456276379,0.00438831288367236,0.00948668279307402,0.00493039638609116,0.00507732689144913,0.00974981686343818,0.00479606585972214,0.00110818754902009,0.000870359558674483,0.00135574096962632,0.00775170884482063,0.00590550792585964,0.00881594679144904,0.00567794939769045,0.000643939857755682,0.620840952524989,NA,576.462382213285,352.056234138916,NA,493.751087690009,4187.04634616752,0.0167364016736402,0.00881594679144904,0.00881594679144904,0.0133491545535449,0.0148054145516074,0.0148054145516074,0.00590550792585964,0.00507732689144913,0.00507732689144913,0.00507732689144913,NA,NA,NA,-621.373013167681,NA
"229",2027-03-31,0.00981666736687181,0.00979059972127239,0.0184542051733547,0,28558.1229255625,19784.0765583481,NA,NA,128.178456248302,130.963691521763,128.781845477729,134.126486137614,NA,NA,NA,1391.17017663044,942.065157232705,4650.55461424989,NA,3055.81754798003,2025.5985435245,400.555941082307,4530.58281081188,138.985357646119,1950.79199110122,NA,1868.76211466761,2737.83742766583,NA,NA,2438.76403011145,224.68115942029,272.667802385009,1950.79199110122,3642.0997503971,696.312851296694,617.053517868583,1800.91738410421,127.888138697298,8.3866214882889e-15,1008.45486385279,NA,NA,28803.7261354599,NA,0.0131733021077283,0.0126809561216474,0.00271002710027091,0.0164609053497942,0.0105820105820107,0.0115541209698127,0.00709219858156018,0.0129870129870129,0.0180898657848667,0.0145894122551062,0.0222482435597189,5.35715534666415,5.71599860964769,0.00946518699176513,0.00437159915987978,0.00437369577789376,0.00946664005506648,0.00492771248086915,0.0050708616814053,0.00977484450928706,0.00482357472365413,0.00113728858319945,0.000994386193477415,0.00132994240020112,0.00774265867921436,0.00603908489130606,0.0087302415445954,0.00581166069965533,0.000768102220159272,0.620840952524989,NA,584.872629556955,357.192527675749,NA,498.06165394845,4242.20357262464,0.0164609053497942,0.0087302415445954,0.0087302415445954,0.0131733021077283,0.0145894122551062,0.0145894122551062,0.00603908489130606,0.0050708616814053,0.0050708616814053,0.0050708616814053,NA,NA,NA,-623.956882046741,NA
"230",2027-06-30,0.00972123721474016,0.00969567326530352,0.0181198183282218,0,28832.607144772,19980.0792828288,NA,NA,128.828342138351,131.627699013504,129.434790650578,134.806529519116,NA,NA,NA,1415.88909646739,955.611698113208,4706.64541064534,NA,3092.74193125832,2043.66689643539,407.288923834954,4565.64452951918,141.236132668728,1971.2191323693,NA,1880.26796189121,2761.55501160705,NA,NA,2469.68988976834,225.288405797101,277.083475298126,1971.2191323693,3689.45441343317,700.600004393367,623.052041489973,1818.37849063829,130.205448536828,8.3866214882889e-15,1017.19099721216,NA,NA,29076.3021239077,NA,0.013002022536839,0.0126809561216474,0.00270270270270268,0.0161943319838056,0.0104712041884816,0.0114221480890564,0.00704225352112675,0.0128205128205128,0.0177684371417655,0.0143796220213641,0.0217640320733103,5.33688409912593,5.69572736210948,0.00961142368932549,0.00451925368717632,0.00437069682127833,0.00946321969476743,0.0049269934381137,0.00507016474586436,0.00990709492568947,0.00495536180901535,0.00116632438886838,0.00112104613767861,0.00130421298471978,0.00773889810017803,0.00615693518895988,0.0086628898054909,0.00592677343191483,0.000892036096351689,0.620840952524989,NA,593.282876900626,362.328821212582,NA,502.376307172946,4297.36079908177,0.0161943319838056,0.0086628898054909,0.0086628898054909,0.013002022536839,0.0143796220213641,0.0143796220213641,0.00615693518895988,0.00507016474586436,0.00507016474586436,0.00507016474586436,NA,NA,NA,-626.441472091513,NA
"231",2027-09-30,0.00962764459778587,0.00960256988518959,0.0177973338717392,0,29112.8386252938,20180.166163936,NA,NA,129.481419237725,132.294967057493,130.090942055099,135.489912195736,NA,NA,NA,1440.60801630435,969.158238993711,4762.74455685694,NA,3130.05848400593,2061.73524934628,414.021906587601,4600.90620269556,143.486907691337,1991.64627363737,NA,1891.99803479866,2785.29526432603,NA,NA,2501.00791889457,225.895652173913,281.499148211244,1991.64627363737,3736.80907646925,704.970705430165,629.050565111363,1835.83959717237,132.522758376357,8.3866214882889e-15,1025.93548038769,NA,NA,29351.5169439853,NA,0.0128351397604107,0.0126809561216474,0.00269541778975735,0.0159362549800797,0.0103626943005182,0.0112931559889577,0.00699300699300709,0.0126582278481013,0.0174582316500844,0.0141757796678816,0.0213004484304933,5.31806537238804,5.67690863537158,0.0097192556717044,0.00462488831549152,0.00437227609595436,0.00946526208541892,0.00493002455456426,0.00506935887347276,0.0100143186758638,0.00505818238269296,0.001187602517358,0.00122634702919205,0.00127861478514207,0.00772326293656861,0.00623851128945097,0.00859669737491947,0.0060057955231404,0.000994790502640175,0.620840952524989,NA,601.693124244296,367.465114749415,NA,506.695084254041,4352.51802553889,0.0159362549800797,0.00859669737491947,0.00859669737491947,0.0128351397604107,0.0141757796678816,0.0141757796678816,0.00623851128945097,0.00506935887347276,0.00506935887347276,0.00506935887347276,NA,NA,NA,-628.758118350809,NA
"232",2027-12-31,0.0095358369487013,0.00951123756180761,0.0174861274238531,0,29396.7252730532,20383.2254293496,NA,NA,130.137937433152,132.965750970336,130.750550754341,136.176895650019,NA,NA,NA,1486.05893342391,983.091823899372,4827.55082088269,NA,3167.77217930672,2079.19635588036,419.099011997829,4636.44485553738,144.893642080468,2013.3501112347,NA,1904.00286033742,2809.10455542057,NA,NA,2532.72309057397,225.895652173913,284.258943781942,2013.3501112347,3792.84542772861,709.443781074519,635.049088732754,1853.30070370645,134.840068215887,8.3866214882889e-15,1034.70539315407,NA,NA,29629.5024763088,NA,0.0149957758377921,0.0126809561216474,0,0.00980392156862742,0.0108974358974359,0.0126914350538854,0.00347222222222232,0.0133196721311475,0.0315498154981551,0.0143769968051117,0.0107025246981338,5.30003770213951,5.65888096512306,0.00975125275186345,0.00465573167801991,0.00437720093288868,0.00947090853443761,0.00493486925528658,0.00507036607485778,0.0100623188017351,0.00510175391932993,0.00120890034585147,0.00134542031138257,0.00125314361777557,0.0077242724098564,0.00634505180130079,0.00854821081250823,0.00611650105613404,0.00111800536742979,0.620840952524989,NA,610.343664369214,372.748159530157,NA,511.026420651906,4417.78741017982,0.00980392156862742,0.00854821081250823,0.00854821081250823,0.0149957758377921,0.0143769968051117,0.0143769968051117,0.00634505180130079,0.00507036607485778,0.00507036607485778,0.00507036607485778,NA,NA,NA,-640.620490301502,NA
"233",2028-03-31,0.010577875162197,0.00967544867128733,0.0163895061630182,0,29681.6617040352,20585.977912494,NA,NA,130.797401940542,133.639545216602,131.41311963506,136.86696213777,NA,NA,NA,1531.50985054348,997.025408805032,4892.36572577293,NA,3206.60699966905,2097.12787171153,424.068769697573,4672.23617223143,146.300376469599,2035.05394883204,NA,1916.24268179159,2832.93730545521,NA,NA,2564.84044095382,225.895652173913,287.018739352641,2035.05394883204,3848.88177898797,714.004417716937,641.766558715236,1871.23221953762,137.050030344933,8.3866214882889e-15,1043.48394678496,NA,NA,29910.1790817904,NA,0.0147742248734133,0.0126809561216474,0,0.00970873786407767,0.0107799619530755,0.0125323811524189,0.0034602076124568,0.0131445904954499,0.0305848685387229,0.0141732283464566,0.0105891935921802,5.28359404178289,5.64243730476644,0.00969279497411135,0.00460278709935402,0.0043831116874895,0.00947287608713687,0.00493561845096246,0.00506742707312496,0.00994702648249862,0.00498742833048926,0.00122254284762674,0.00145957096691157,0.00121583821122973,0.00771956052735301,0.0064284679971553,0.00848410928267157,0.00620867431971633,0.00124086286680836,0.620840952524989,NA,618.994204494132,378.0312043109,NA,515.362024651049,4483.05679482075,0.00970873786407767,0.00848410928267157,0.00848410928267157,0.0147742248734133,0.0141732283464566,0.0141732283464566,0.0064284679971553,0.00506742707312496,0.00506742707312496,0.00506742707312496,NA,NA,NA,-652.315679467153,NA
"234",2028-06-30,0.0104671549043156,0.00958273144506006,0.0161252217418995,0,29966.5500939179,20788.9074659313,NA,NA,131.459569091157,134.31610083279,132.078403881469,137.559856682979,NA,NA,NA,1576.96076766305,1010.95899371069,4957.19741411044,NA,3245.8490987423,2115.05938754271,429.038527397318,4708.30466833917,147.707110858729,2056.75778642937,NA,1928.74237360882,2856.81562059316,NA,NA,2597.36507004458,225.895652173913,289.778534923339,2056.75778642937,3904.91813024733,718.661883737504,648.484028697718,1889.16373536879,139.259992473979,8.3866214882889e-15,1052.27928386311,NA,NA,30193.3209691536,NA,0.0145591250854409,0.0126809561216474,0,0.00961538461538458,0.0106649937264742,0.0123772645553866,0.00344827586206886,0.0129740518962076,0.0296771954182575,0.0139751552795031,0.0104782375067167,5.26780684708227,5.62665011006582,0.00959812805372562,0.0045135237737598,0.00438209314182625,0.00946640562027351,0.00494012390708753,0.00506254054584948,0.00985765914545844,0.00489392625347096,0.00123615244600234,0.0015494678444436,0.0011786234225738,0.0077197501962985,0.00652302129370486,0.00842881877123647,0.00631524383263921,0.00134271690348425,0.620840952524989,NA,627.64474461905,383.314249091642,NA,519.705917758411,4548.32617946168,0.00961538461538458,0.00842881877123647,0.00842881877123647,0.0145591250854409,0.0139751552795031,0.0139751552795031,0.00652302129370486,0.00506254054584948,0.00506254054584948,0.00506254054584948,NA,NA,NA,-663.863460284954,NA
"235",2028-09-30,0.0103587284886135,0.0094917743208065,0.0158693253517086,0,30251.5981439078,20992.3038815674,NA,NA,132.124437647643,134.995416554657,132.746402250387,138.255577990873,NA,NA,NA,1622.41168478261,1024.89257861635,5022.02931002879,NA,3285.50364120991,2132.99090337388,434.008285097062,4744.52487461086,149.11384524786,2078.4616240267,NA,1941.41581812585,2880.69449928891,NA,NA,2630.30214252971,225.895652173913,292.538330494037,2078.4616240267,3960.95448150669,723.384091137871,655.2014986802,1907.09525119997,141.469954603025,8.3866214882889e-15,1061.07482852209,NA,NA,30478.9264736178,NA,0.0143501987468841,0.0126809561216474,0,0.00952380952380949,0.0105524518932341,0.0122259408510348,0.00343642611683848,0.012807881773399,0.0288218439238159,0.0137825421133231,0.0103695825578303,5.25219171523387,5.61103497821741,0.00951220774818901,0.00443187264920558,0.00437988623891034,0.0094592279118943,0.00494061425974912,0.00505758965347664,0.00978389152818232,0.00482050721121569,0.0012195604790492,0.00160123772524018,0.00112968470140001,0.00769283400780058,0.00657083324888147,0.00835856487328746,0.00637143021786324,0.00140281891110916,0.620840952524989,NA,636.295284743968,388.597293872384,NA,524.049913387026,4613.59556410262,0.00952380952380949,0.00835856487328746,0.00835856487328746,0.0143501987468841,0.0137825421133231,0.0137825421133231,0.00657083324888147,0.00505758965347664,0.00505758965347664,0.00505758965347664,NA,NA,NA,-675.172550408186,NA
"236",2028-12-31,0.0102525253620653,0.00940252765030469,0.015621423893486,0,30537.5866680549,21196.6277931517,NA,NA,132.792493716184,135.677989051162,133.417603136304,138.954634725046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780.82170108775,NA,NA,NA,1954.26658939745,2904.52777203012,NA,NA,NA,NA,NA,NA,NA,728.172371633958,661.918968662682,1925.02676703114,143.679916732071,8.3866214882889e-15,1069.85357468669,NA,NA,30767.0709438324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23674784514483,5.59559110812838,0.00945366663892278,0.00437595461586188,0.00437537348870559,0.00945389170658445,0.00494286945436168,0.00505626423419187,0.00973327714466438,0.00476721098385968,0.00119557753918725,0.00163390161021737,0.00105719549325961,0.00765025528080254,0.006619278132804,0.00827344681884551,0.00642650628054209,0.00144208440317833,0.620840952524989,NA,NA,NA,NA,528.385612475854,NA,NA,0.00827344681884551,0.00827344681884551,NA,NA,NA,0.006619278132804,0.00505626423419187,0.00505626423419187,0.00505626423419187,NA,NA,NA,NA,NA
"237",2029-03-31,NA,NA,NA,NA,30825.9289980697,21402.0849981429,NA,NA,133.463982190593,136.364068537504,134.092252585849,139.657283143435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4817.19495163495,NA,NA,NA,1967.2429410031,2928.31581532141,NA,NA,NA,NA,NA,NA,NA,733.007444174779,NA,NA,NA,NA,1078.61566103857,NA,NA,31057.6003266866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22120108364551,5.58004434662905,0.00944221077942553,0.00436250356393902,0.00436413124678536,0.0094428677784949,0.00494495331096534,0.00505667493408524,0.00969291941133671,0.00472567303558369,0.00115662031350589,0.00165081300547487,0.000996755116059789,0.00760815876880117,0.00664001097703254,0.00818998651703817,0.00644884475494772,0.00146059425597689,0.620840952524989,NA,NA,NA,NA,532.713083517828,NA,NA,0.00818998651703817,0.00818998651703817,NA,NA,NA,0.00664001097703254,0.00505667493408524,0.00505667493408524,0.00505667493408524,NA,NA,NA,NA,NA
"238",2029-06-30,NA,NA,NA,NA,31116.9547969034,21608.8067617861,NA,NA,134.139397834616,137.054160528326,134.770847691826,140.364040968944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4853.6172266062,NA,NA,NA,1980.37402244694,2952.03403334755,NA,NA,NA,NA,NA,NA,NA,737.900170054121,NA,NA,NA,NA,1087.35202795674,NA,NA,31350.8203055826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.20638711789972,5.56523038088327,0.00944094171020454,0.00435693463346959,0.00435848614453921,0.00944116660050115,0.00494690529352282,0.00506065856074078,0.00965895442715964,0.00468787759217021,0.00112524195666142,0.00168786683020844,0.000924601440160988,0.00756088871987393,0.00667486519846949,0.00809961067110543,0.00648560859826292,0.00149954772440314,0.620840952524989,NA,NA,NA,NA,537.027852093726,NA,NA,0.00809961067110543,0.00809961067110543,NA,NA,NA,0.00667486519846949,0.00506065856074078,0.00506065856074078,0.00506065856074078,NA,NA,NA,NA,NA
"239",2029-09-30,NA,NA,NA,NA,31410.8143695624,21817.3799675965,NA,NA,134.819232947045,137.748768019754,135.453883070483,141.07542334514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4890.1145815876,NA,NA,NA,1993.63207550136,2975.72878401176,NA,NA,NA,NA,NA,NA,NA,742.840206376835,NA,NA,NA,NA,1096.07975090831,NA,NA,31646.9065978099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19131939144151,5.55016265442506,0.00944371242549241,0.00435356493337097,0.00435503015704303,0.00944429170724287,0.00495243599486161,0.00506812408139085,0.00965223152345684,0.00467663141394287,0.00109397069206663,0.00172597390048623,0.000876331919220374,0.00751961954917363,0.00669472175667329,0.00802658451648686,0.00650607996068792,0.0015382631285526,0.620840952524989,NA,NA,NA,NA,541.338351536264,NA,NA,0.00802658451648686,0.00802658451648686,NA,NA,NA,0.00669472175667329,0.00506812408139085,0.00506812408139085,0.00506812408139085,NA,NA,NA,NA,NA
"240",2029-12-31,NA,NA,NA,NA,31707.6344639303,22027.9627705979,NA,NA,135.503485039942,138.44788846979,136.141356222168,141.791427668634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4926.76306634907,NA,NA,NA,2008.37543309139,2999.44604435772,NA,NA,NA,NA,NA,NA,NA,748.333676776638,NA,NA,NA,NA,1104.81576507462,NA,NA,31945.9605122893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17634086792156,5.55016265442506,0.00944961473700556,0.00435236610064033,0.00435264081315456,0.00944970446179838,0.00495591979128795,0.0050753299654599,0.00965206653200834,0.00467183500695778,0.00108528634903798,0.00242145196408494,0.000851911056132526,0.00749440205337276,0.00739522491196004,0.00797023588755286,0.00652588550288441,0.00155642652738225,0.620840952524989,NA,NA,NA,NA,545.652945892987,NA,NA,0.00797023588755286,0.00797023588755286,NA,NA,NA,0.00739522491196004,0.0050753299654599,0.0050753299654599,0.0050753299654599,NA,NA,NA,NA,NA
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620840952524989,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
