date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,subsidies_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,state_subsidies,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,federal_subsidies,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,subsidies,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,subsidies_net,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_subsidies_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_subsidies_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,subsidies_net_xmpc,state_subsidies_net_xmpc,federal_subsidies_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont,state_subsidies_cont,federal_subsidies_cont
9/30/2009,2.793145357,2.6685545,-0.445983015,0.421359677,2.802116588,0.015652108,0,104.297,219.924,1249.2,41.3,1.2,770.603,1042.076,1883.7,159.4,65.9,874.9,1262,3132.9,200.7,67.1,1225.5,191.497,67.126,0.003120507,1863.5,0.005136594,0.008608573,-0.009009964,14420.3,0.00354656,0.002956191,0.000590369,9895.4,0.006905532,-0.001869051,0.218605722,0.204623006,-0.229246344,-0.024623338,11.05267437,7.125821314,-31.32990881,-17.46463148,10.24007902,-0.011834068,19.09092697,1.315193347,19.89532443,-8.789141467,11.06450843,-11.96510566,-32.64510216,-37.46094208,19.13020666,14.48704418,-5.237365928,19.72441011,35.30454411,12.74549864,22.55887304,40.82792668,6.488895778,34.33304216,9.365100106,0.868992464,8.496138204,0.561632845,-0.013903346,0.575264229,100.5462479,14.85211761,85.68772775,0.413912662,2.388025493,0.403738455,0.983899954,1.137830729,0.260995342,-0.000387471,0.016032
12/31/2009,2.389677828,2.879057501,-0.706081976,0.620683648,2.476905909,-0.001829753,0,100.455,207.51,1263.7,43.4,1.2,774.145,1069.99,1894.6,190.8,54.3,874.6,1277.5,3158.2,234.2,55.5,1253.4,199.755,68.543,0.007516881,1864.4,0.007421392,0.00936248,-0.000770136,14628,0.006622166,0.002860787,0.003761379,9957.1,0.007737969,0.164137525,0.035412937,0.421133186,-0.506531515,-0.085398328,-12.31117656,-9.572852014,2.124369365,-7.904844069,31.37282958,-0.012718508,-4.947418501,-14.74492091,1.260033448,1.662271359,-12.29845805,-4.625433513,16.86929028,-9.064877517,29.71055822,8.141157605,-5.89053493,14.03169253,38.43776607,6.183916578,32.25367707,35.73871582,4.626147696,31.1066667,7.042640148,0.586660005,6.456010704,-0.065963952,-0.008430836,-0.057581877,89.2943157,5.497758515,83.79046513,0.152500531,2.324236393,0.225824916,1.066212661,0.991344586,0.195353499,-0.00023386,-0.001597245
3/31/2010,1.559471386,2.395867935,-1.039704166,0.466213259,2.134515848,-0.001553555,0,98.832,193.532,1258,45.1,1.6,789.268,1180.568,1957.1,204.7,53.2,888.1,1374.1,3215,249.8,54.8,1275.7,212.932,64.721,0.006196257,1856.2,0.009865374,0.011486691,0.002836712,14721.4,0.005189045,0.002858801,0.002330244,10040.5,0.003418534,0.281963804,-0.115186973,0.299436428,-0.872927335,-0.573490907,-1.048392085,8.009842925,88.58070471,36.97492102,14.12984817,0.392467198,-2.253589674,-15.28060976,-13.63266807,1.427563667,-1.440859283,10.2634326,103.8613145,50.60696136,12.70228451,3.851026934,0.802338423,3.048688511,38.38075551,-1.636786793,39.99486988,29.38129175,7.330708873,22.03869761,6.502983885,0.646097232,5.860250548,-0.056813511,-0.02785252,-0.029229751,78.05924457,7.114505214,70.91327679,0.194544851,1.939110659,0.105305631,1.04951478,0.80342608,0.177822912,-0.000761622,-0.000799282
6/30/2010,1.197260558,1.984888782,-0.191265721,0.235176491,1.161153158,-0.00780337,0,94.892,192.267,1261.4,43.4,2.1,801.308,1180.233,2003.3,212.2,53.4,896.2,1372.5,3264.8,255.6,55.5,1302.6,201.792,73.737,0.00764526,1862.1,0.006569545,0.007069662,0.004344438,14926.1,0.007357955,0.002949162,0.004408792,10131.8,0.001132135,-0.36065397,0.232150499,0.363679962,-0.319769192,0.04391077,0.476344916,4.475399993,-7.208110427,36.67862963,4.78049197,0.493469925,-4.343362761,-2.054861602,-1.734271827,-1.884066502,-0.017125009,8.818762753,-5.153248825,38.21249333,6.664558471,2.258597749,1.697975108,0.560622641,11.73758734,-6.922169758,18.6597571,23.07368378,8.546039208,14.53980828,5.951822704,0.690019924,5.258456856,-0.287191336,-0.29175009,0.004733227,42.73450024,3.720114392,39.0233781,0.101080451,1.060317038,0.061369102,0.318925845,0.626942649,0.161718932,-0.007927238,0.000128608
9/30/2010,0.253864103,1.350068469,-1.062658957,0.220517823,1.100751314,-0.004746077,0,108.47,197.637,1285.6,45.5,1.6,812.83,1173.063,2032,227.1,54.4,921.3,1370.7,3317.7,272.6,56,1302.3,220.67,74.821,0.00398071,1855.6,0.005191668,0.005664733,0.003145924,15079.9,0.006622312,0.003087822,0.00353449,10220.6,0.001759107,0.458574029,0.016731558,-0.254787764,-0.58735337,-0.842141134,0.230995448,20.75618235,-8.452409875,37.07574662,15.76112498,-0.510178551,13.11806523,4.438095527,18.08608392,1.889643287,0.741173998,7.63811712,-12.8905054,18.99014739,13.87148169,5.325428981,0.354081215,4.971347766,16.8850246,-6.219516768,23.10454137,14.96699262,2.479514916,12.49963252,4.0744653,0.502986295,3.571501283,-0.177101045,-0.252482931,0.072033171,41.07481045,-3.135417273,44.21905611,-0.084025091,1.185012994,0.142714546,0.452496623,0.401095869,0.109190352,-0.006766213,0.001930395
12/31/2010,0.221290764,0.807971703,-0.129303765,-0.665355964,1.01786973,-0.001919237,0,104.432,193.393,1307.3,50.4,1,831.068,1173.807,2052.5,233.6,56,935.5,1367.2,3359.8,284,56.9,1311.1,204.732,75.022,0.008199012,1853,0.008284847,0.009149391,0.004492192,15240.8,0.008707151,0.003200715,0.005506436,10350.5,0.006051991,-0.495050971,-0.009936165,-0.160368828,-0.634290901,-0.794659729,0.381848493,5.675482439,-16.1826834,11.40229902,8.877712486,-0.614804329,-5.041640964,-6.072676953,9.804721832,4.479001901,1.096652822,10.7171234,-10.11000645,1.69850246,4.398710585,8.756304233,0.332881161,8.423423072,12.76593772,-4.268261877,17.0341996,13.93160321,-0.148986648,14.07454199,2.991943963,0.336373989,2.658925586,-0.072354763,-0.225141184,0.157625734,38.37343437,-3.97313456,42.34871598,-0.105388883,1.123315565,0.232264252,0.338621283,0.369540997,0.079362435,-0.005971954,0.004181082
3/31/2011,-1.512152438,0.040065747,-0.542750414,-0.757161446,-0.214950337,0.002709759,0,124.96,186.732,1319.9,48.4,0.9,821.44,1179.868,2114.4,228.9,58,946.4,1366.6,3434.3,277.3,58.9,1304.7,206.66,70.503,0.009005124,1851.2,0.010234377,0.011184375,0.006043666,15285.8,0.008451552,0.003336912,0.00511464,10485.4,0.008737662,-0.027425653,-0.137072851,-0.592662942,-0.707248918,-1.29991186,1.312956707,-0.395764506,-17.10835835,33.93184438,-10.12917918,-0.112074575,19.26702803,-8.996138199,-3.185091329,-2.608558558,1.323823824,-19.66279253,-8.112220147,37.1169357,-7.520620618,6.865042561,5.175020144,1.690022417,-11.01410146,-2.854255776,-8.159845686,-5.294148871,-0.953687819,-4.346479844,1.149922783,0.185440721,0.964460961,0.103247237,-0.116898252,0.21612636,-8.190037752,1.435619019,-9.635715791,0.037678311,-0.252892651,0.180175386,-0.289068854,-0.138946745,0.030180116,-0.003068035,0.00567231
6/30/2011,-1.329404258,-0.591600457,-0.665331459,-0.182519189,-0.485089647,0.003536037,0,120.8,182.152,1333.8,49.8,0.4,822.3,1186.848,2136.5,227.2,59.5,943.1,1369,3470.3,276.9,59.9,1311.8,214.5,69.145,0.009046873,1856.7,0.012045076,0.012474206,0.010106623,15496.2,0.010639236,0.003453496,0.00718574,10612.1,0.009856732,0.11902239,-0.060553692,-0.240987887,-0.606862761,-0.847850648,0.216027529,-15.89680045,-15.78975855,-9.711318441,-4.09092642,-0.511979206,-5.823246179,-7.065445627,-3.668170868,0.755784931,0.728006735,-10.07355427,-8.724312922,-6.043147574,-4.746711351,2.281297462,4.842046375,-2.560748913,-12.94497229,-3.981637182,-8.963335107,-8.712190357,-1.198361961,-7.507791672,0.703278958,0.182320506,0.517604019,0.135127891,-0.099515218,0.237720452,-18.53745833,-0.255147479,-18.27655122,-0.006676719,-0.47826221,0.059697169,-0.338745039,-0.227981273,0.018403458,-0.002604122,0.006220687
9/30/2011,-2.147254967,-1.191880225,-0.070044169,-1.391556997,-0.68849482,0.002841018,0,147.587,179.298,1339.6,46.4,0.4,787.313,1188.902,2163,201.7,59.7,934.9,1368.3,3502.6,248.2,60.2,1288,199.487,65.916,0.00345923,1849.5,0.005245345,0.003892835,0.011302895,15591.9,0.009133409,0.003580972,0.005552437,10705.4,0.004844566,-0.428908546,-0.109914558,-0.852733892,-0.608867273,-1.461601165,-0.204689708,-16.1461246,-12.23456111,3.060856529,-31.03303139,-0.003370215,25.76919505,-4.388728543,-5.437982181,-3.819591777,-0.301319493,-41.91531965,-7.945832565,8.49883871,-27.41428216,-6.021721601,7.688550585,-13.71027219,-13.79595632,-5.967672597,-7.850783719,-8.091460367,0.456809887,-8.5482927,1.126442242,0.324718852,0.801730375,0.110062463,-0.069065098,0.174019746,-26.67263358,2.433341628,-29.13359848,0.062811312,-0.752019166,-0.155437374,-0.356111984,-0.208863086,0.029076606,-0.001782762,0.004491933
12/31/2011,-1.096841834,-1.521413374,-0.159466913,-0.191520011,-0.747194043,0.001339132,0,149.675,177.801,1350.3,49,0.4,792.525,1192.199,2156.6,238,60.6,942.2,1370,3506.8,287,61.1,1291.2,188.075,70.531,-0.001356811,1840.3,-0.001118864,-0.003491996,0.009401043,15796.5,0.005258396,0.003664795,0.001593601,10761.6,0.003420521,-0.293651734,0.096300059,0.005831664,-0.356818588,-0.350986923,0.473463969,0.675937958,-7.994838049,-20.61702825,37.04142454,-0.002834126,1.04229945,-2.76738301,1.208510523,2.271241332,0.477006628,-0.366361492,-5.126746508,-21.72553877,34.87089174,-7.146619109,9.057437178,-16.20405629,-11.95369111,-5.22398146,-6.729550232,-6.674386728,0.167300379,-6.847709553,-3.402939082,-0.321285814,-3.081707218,0.052199034,-0.087039322,0.13482749,-29.125437,3.592430961,-32.7281958,0.092161467,-0.839620464,-0.183341841,-0.30666413,-0.171227028,-0.087300177,-0.002232937,0.003458911
3/31/2012,-1.474129346,-1.511907601,-0.220495884,-0.426451251,-0.823521615,-0.003660597,0,142.439,173.263,1364.4,49.2,0.5,805.161,1175.937,2179.7,261.5,57.9,947.6,1349.2,3544.1,310.7,58.4,1295.6,183.539,67.107,0.003441925,1849,0.012209279,0.013293673,0.007493493,16019.8,0.009909241,0.003747661,0.006161579,10922.4,0.006858183,-0.196019346,-0.106779346,-0.123652559,-0.523294575,-0.646947135,-3.348017115,-4.592826934,-35.33000732,0.107423593,20.65612255,0.095757662,-8.823429815,-6.423729804,-0.22107218,-0.319686393,-3.342714193,4.230602881,-28.90627752,0.227435189,20.97580895,-8.090958155,2.737084163,-10.82804232,-16.05356213,-4.645189571,-11.40821314,-4.285130906,-0.950409974,-3.328653772,-3.947685211,-0.020985848,-3.930086646,-0.144561555,-0.055704155,-0.087938954,-32.52189796,-2.935205385,-29.58293483,-0.074325462,-0.749100999,-0.204879768,-0.406509344,-0.108508363,-0.099963542,-0.001410544,-0.002226796
6/30/2012,-1.271630097,-1.497464061,-0.088163798,-0.6224504,-0.557369417,-0.003646482,0,148.31,168.39,1373.7,49.5,0.5,824.99,1180.21,2197.2,275.5,57.6,973.3,1348.5,3571,325,58.1,1288.2,174.51,67.67,0.002236598,1842.9,-3.02E-05,-0.001789448,0.007972631,16152.3,0.007932737,0.00385353,0.004079207,10964.9,0.002391047,-0.234905292,-0.005758328,-0.381786781,-0.328827417,-0.710614198,-0.66468327,19.78263927,-9.125182669,4.768596282,12.35981007,-0.003122288,4.981528762,-5.954954065,0.779899768,-0.007233166,-0.661560982,14.80111051,-3.070228604,3.888696514,12.36704323,-0.063084219,5.168158525,-5.231242744,-14.55403256,-4.39532897,-10.13604417,-3.893666377,-1.075543624,-2.80608008,-3.665543546,0.164759046,-3.833664331,-0.146039785,-0.029527126,-0.116042771,-22.32236648,-0.16748215,-22.12307409,-0.004181879,-0.552393266,-0.001575156,-0.363401105,-0.097221348,-0.091525326,-0.000737266,-0.002897484
9/30/2012,-0.849863564,-1.17311621,-0.321731034,-0.104274742,-0.408841922,-0.015015867,0,155.921,165.696,1379.9,52.1,0.5,820.179,1183.804,2213.7,280.8,55.8,976.1,1349.5,3593.6,332.9,56.3,1293.3,176.921,65.88,0.001941398,1846.3,0.005915493,0.006042661,0.005386518,16257.2,0.010047318,0.003928288,0.00611903,11014.2,0.002866421,0.016616078,-0.059937789,-0.06095303,-0.365052746,-0.426005775,-2.194772572,-3.813289914,-8.162664593,-1.663904532,5.691719694,-0.003397354,6.603276762,-3.838160987,-3.133891251,2.263661923,-2.191375217,-10.41656668,-4.425183077,1.570666189,3.428057771,2.711803586,0.855826911,1.855976675,-13.63785584,-4.27145127,-9.343898034,-1.46300762,0.37242403,-1.841505068,-3.513931569,-0.203667733,-3.310259368,-0.606351977,-0.028355051,-0.57753093,-16.50934342,-3.275223114,-13.21721672,-0.081108526,-0.32731479,0.06715585,-0.337731613,-0.036230323,-0.087019968,-0.000702192,-0.014302135
12/31/2012,-1.577159064,-1.293195518,-0.247759551,-0.822068477,-0.505982981,-0.001348055,0,159.19,166.453,1407.1,51.9,0.5,833.11,1187.347,2287.5,280.9,58.9,992.3,1353.8,3694.5,332.8,59.4,1269.1,178.49,65.507,0.001228501,1863.7,0.012221467,0.014465333,0.001971778,16358.9,0.008267435,0.003990224,0.004277211,11125.7,0.005616518,-0.041733523,-0.018841538,-0.761493416,-0.308334613,-1.069828029,2.559140458,6.822859706,-8.664297538,66.37721406,-3.298084217,-0.004803371,1.771107272,-0.834798625,13.94365752,-0.700511228,2.563943829,5.051752434,-7.829498913,52.53355653,-2.597572989,4.094860979,1.019808671,3.075052308,-13.78848423,-3.836619783,-9.952017325,-8.458019588,-0.665737577,-7.810299913,-2.358234442,-0.124908314,-2.233321661,-0.054789,-0.026990394,-0.027776502,-20.56466628,-3.634447397,-16.94836309,-0.089423699,-0.417005711,0.100751937,-0.339258525,-0.208105199,-0.058023139,-0.000664085,-0.000683426
3/31/2013,-1.807229853,-1.376470645,0.130174942,-1.128428864,-0.807798015,-0.001177915,0,152.737,163.363,1446.1,53.8,0.5,842.363,1207.237,2474.4,297,58.9,995.1,1370.6,3920.5,350.8,59.4,1240,167.937,67.564,-3.99E-05,1885,0.010947535,0.012423647,0.004055061,16569.6,0.007966893,0.004045442,0.003921452,11223.2,0.003557799,-0.329913813,0.037321833,-0.835836885,-0.162417038,-0.998253923,-0.451632513,-4.744695999,6.506732396,197.9098263,15.46964141,-0.00380162,-7.663359928,-4.355582267,28.30147965,1.505391794,-0.447830892,2.918663928,10.86231466,169.5075863,13.96424962,4.060690439,1.280824396,2.779866044,-4.375217791,-3.371286587,-1.004084084,-30.27112235,-4.44105409,-25.82995416,-2.402894217,-0.127502585,-2.275387164,-0.048173466,-0.040043868,-0.008107172,-33.03671739,-6.699062734,-26.33766653,-0.163802278,-0.643996027,0.099290061,-0.106980733,-0.740175008,-0.05875442,-0.000979134,-0.000198233
6/30/2013,-1.296452068,-1.382676137,-0.12607745,-0.317709836,-0.851679366,-0.000985417,0,154.992,163.507,1460,54.1,0.5,850.508,1209.293,2511.5,293.2,59.6,1005.5,1372.8,3971.5,347.3,60.1,1232.3,175.792,63.979,0.001945312,1899.6,0.005306984,0.005350982,0.005097849,16637.9,0.007163425,0.00411763,0.003045796,11239.6,0.000742707,0.151237684,-0.101574802,-0.367372718,-0.076414568,-0.443787285,0.411296022,5.563479319,-4.461576973,31.94505142,-5.205005984,-0.002430168,1.51264681,-0.649999124,6.871467634,0.038513905,0.41372619,4.050832509,-3.811577849,25.07358379,-5.24351989,0.86137945,0.500325956,0.361053494,-3.325906509,-2.177671726,-1.170887665,-30.70457479,-4.649101007,-26.04935967,-2.070044285,-0.191588598,-1.878451219,-0.040819913,-0.05526964,0.014472153,-35.27996604,-6.573305014,-28.72317291,-0.158683493,-0.693394479,0.020794212,-0.080289361,-0.741226699,-0.0499721,-0.001334242,0.000349366
9/30/2013,-1.147183088,-1.457006018,-0.114952393,-0.601149947,-0.429177244,-0.001903504,0,166.745,163.105,1453.1,53.1,0.5,855.155,1210.995,2528.3,301.2,59.5,1021.9,1374.1,3981.3,354.3,60,1218.4,172.545,68.014,0.003215978,1915.7,0.007923314,0.008463649,0.005387146,16848.7,0.00960371,0.004141869,0.005461841,11330.9,0.004047221,-0.131337471,0.082350372,-0.552162849,-0.163939492,-0.71610234,-0.59216432,8.165869824,-9.941982999,-22.72297165,4.15592898,-0.004094545,10.48375653,-1.740973568,-18.85607166,-1.443029779,-0.588069775,-2.317886711,-8.201009431,-3.766899988,5.598958759,3.556690391,1.373433905,2.183256486,-3.726253151,-1.705804556,-2.020448594,-15.91957722,-1.014562559,-14.91694617,-1.683204418,-0.080499496,-1.602700455,-0.07917577,-0.038582065,-0.040351279,-17.85152017,-1.466014771,-16.39719002,-0.035245188,-0.394212972,0.085508156,-0.089584699,-0.382730446,-0.040466752,-0.000927571,-0.000970105
